Consumer.No,Status,Name,Mobile,State,City,Discom,Sub_Division,SubStation,Address,Latitude/Longitude,New_Mtr.No,Agency,Field_Engg.,Field_User,Install_Date,Mtr_Make,Mtr_Type,Mtr_Model,BodySeal.No,TerminalSeal.No,ModemSeal.No,Box_Seal.No,Sim.No,Sim_IMEI.No,Initial_Reading,Closing_Reading,Final Reading-KWH,Final Reading-KVAH,Final Reading-KVA,Final Reading-KW,LTCTRatio,Sealed,GPSSignal,SIMPID,CM_NewMtrMF,con_mail,ins_remark,OLDMtrNo,OldMtrMake,Mtr.Location,Mtr.Feasibility,Exception,MeterStatus,CertifyPageNo,VerifiedMobile No.
1916020000,L&T,JASBIR SINGH,8396042268,Pun,Amsar,PCL,SDO21312,1146,S/O NARINDER SINGH H NO 623/4-5 Karnal HR IND,29.6652396/76.9966631,GP4457678,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,l6118781/g1245245,6131879,l6118400,g1245249/,#89910100009010174526,#863709024363766,0,0,17878,,0,0,1,1,,0,1,@,,6483175,123,Out,,,,0,8396042268
7355520000,L&T,SUNEHRA SINGH,9996311004,Pun,Amsar,PCL,SDO21312,1146,S/O BADLU RAM HNO.62 1 SEC 45 Karnal HR IND,29.665253/76.9966596,GP4457676,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,l6118307/g1245246,6138234,l6118056,g1245355/,#89910100009010173437,#863709024186084,0,0,9225,,0,0,1,1,,0,1,@,,5641354,123,Out,,,,0,9996311004
1350220000,L&T,NARINDER SINGH,9138200000,Pun,Amsar,PCL,SDO21312,1146,MOHINDER SINGH HN.999 SEC 4 Karnal HR IND,29.6654612/76.9959907,GP4457765,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119683/G1245359,6131090,L6119428,G1245351/,#89910100009010174187,#863709023518949,0,0,10188,,0,0,1,1,,0,1,@,,6485190,123,Out,,,,0,9138200000
7425520000,L&T,ASHWANI KUMAR,9416743053,Pun,Amsar,PCL,SDO21312,1146,"#622/4-5 HIG,KNL Karnal HR IND",29.6651685/76.9966874,GP4457680,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,l6118195/g1245241,6138729,l6118517,g1245248/,#89910100009010174294,#863709024367106,0,0,12749,,0,0,1,1,,0,1,@,,6485189,123,Out,,,,0,9416743053
6655520000,L&T,SANTOSH BANSAL,9416822696,Pun,Amsar,PCL,SDO21312,1146,H.626/SEC4-5 KNL Karnal HR IND,29.6649699/76.9964685,GP4458033,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119329G124255,6131421,L6119234,G1245272/,#89910100009010174120,#863709023492665,0,0,7593,,0,0,1,1,,0,1,@,OK,60105,123,Out,,,,0,9416822696
2495220000,L&T,NARESH KUMAR,9992804411,Pun,Amsar,PCL,SDO21312,1146,S/O RAM KISHAN HNO 6 24-Apr Karnal HR IND,29.664918/76.9964847,GP4457701,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119335/G1245254,6130266,L6119878,G1245254/,#89910100009010174161,#863709024140214,0,0,16602,,0,0,1,1,,0,1,@,,6483167,123,Out,,,,0,9992804411
1595220000,L&T,BALWINDER SINGH,9812186936,Pun,Amsar,PCL,SDO21312,1146,BALKAR SINGH H.N.62 7 SEC 4 KNL Karnal HR IND,29.665051/76.9963628,GP4458035,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119386/G1245252,3131515,L6119108,G1245270/,#89910100009010174955,#863709023413679,0,0,17801,,0,0,1,1,,0,1,@,OK,6485178,123,Out,,,,0,9812186936
4903220000,L&T,SATPAL SINGH,9416566895,Pun,Amsar,PCL,SDO21312,1146,#1002/4 HBC LIG Karnal HR IND,29.6653746/76.99684,GP4457760,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119400/G1245361,6131098,L6119042,G1245354/,#89910100009010174591,#863709024263495,0,0,14694,,0,0,1,1,,0,1,@,,5641565,123,Out,,,,0,9416566895
4365520000,L&T,NIRMAL DEVI,7206611014,Pun,Amsar,PCL,SDO21312,1146,W/O SHANKAR #.998MIG SEC4KN Karnal HR IND,29.6704354/76.9958071,GP4457764,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119082/G1245358,6131098,L6119481,G1245353/,#89910100009010174542,#863709024354161,0,0,7279,,0,0,1,1,,0,1,@,OK,6486336,123,Out,,,,0,7206611014
2158420000,L&T,MITHLESH,8295079100,Pun,Amsar,PCL,SDO21312,1146,#980/4 MI Karnal HR IND,29.6654257/76.9970061,GP4458034,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119570/G1245262,6131484,L6093852,G1245266/,#89910100009010174104,#863709022756474,0,0,11788,,0,0,1,1,,0,1,@,,,123,Out,,,,0,8295079100
350220000,L&T,DEVINDER KUMAR,9812655680,Pun,Amsar,PCL,SDO21312,1146,BHOLLA NATH HNO 981 Karnal HR IND,29.665411/76.9970115,GP4458031,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6118800/G1245267,61310197,L6119353,G1245268/,#89910100009010174880,#863709022762894,0,0,5834,,0,0,1,1,,0,1,@,,8056340,123,Out,,,,0,9812655680
4097910000,L&T,BIMLA RANI,8708324006,Pun,Amsar,PCL,SDO21312,1146,W/O OM PRAKASH HNO 9 77/4-5 Karnal HR IND,29.6652687/76.9965401,GP4457681,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6118607/G1245244,6138296,L6118798,g1245250/,#89910100009010173403,#863709024296073,0,0,2695,,0,0,1,1,,0,1,@,,1019859,123,Out,,,,0,8708324006
3958420000,L&T,KASHLAYA GAUTAM,8295079100,Pun,Amsar,PCL,SDO21312,1146,C P GAUTAM H NO 979 Karnal HR IND,29.6654277/76.9969805,GP4458030,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6121638/G1245263,6131435,L6119138,G1245265/,#89910100009010174195,#863709023003223,0,0,6859,,0,0,1,1,,0,1,@,OK,8056333,123,Out,,,,0,8295079100
595220000,L&T,SURESH KUMAR,9466093925,Pun,Amsar,PCL,SDO21312,1146,S/O BHOLA RAM HNO 62 4/5/2005 Karnal HR IND,29.6651011/76.9963591,GP4457705,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119601/G1245253,6132119,L6119503,G1245271/,#89910100009010174872,#863709024292726,0,0,13550,,0,0,1,1,,0,1,@,,689978,123,Out,,,,0,9466093925
2625520000,L&T,MOHINDER SINGH,8199950666,Pun,Amsar,PCL,SDO21312,1146,H.NO. 978 Karnal HR IND,29.6652296/76.9967162,GP4457679,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6120014/G1245247,6136125,L6118088,G1245362/,#89910100009010174005,#863709024255533,0,0,1532,,0,0,1,1,,0,1,@,,6485188,123,Out,,,,0,8199950666
8325520000,L&T,SATISH KUMAR,9996115599,Pun,Amsar,PCL,SDO21312,1146,#602/4 HBC KNL Karnal HR IND,29.6656692/76.9979669,GP4456626,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6117368/G1245281,6132448,L6117782,G1245282/,#89910100009009949961,#863709024252225,0,0,16369,,0,2.66,1,1,,0,1,@,,11815651,123,Out,,,,0,9996115599
8255520000,L&T,SUDERSHAN KUMAR,8708989460,Pun,Amsar,PCL,SDO21312,1146,NAND LAL Karnal HR IND,29.6656692/76.9979669,GP4457824,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119292/G1245293,L6119391,6136169,G1245294/,#89910100009009951850,#863709022827861,0,0,3768,,0,0,1,1,,0,1,@,,1019870,123,Out,,,,0,8708989460
5787910000,L&T,RAM RATAN,9416138462,Pun,Amsar,PCL,SDO21312,1146,S/O TARA CHAND HNO 6 04 HIG 4-5 Karnal HR IND,29.666951/77.0001267,GP4457822,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119654/G1245283,6138295,L6119859,G1245284/,#89910100009009950928,#863709023493127,0,0,2084,,0,0.18,1,1,,0,1,@,,1019863,123,Out,,,,0,9416138462
5103220000,L&T,S K SHARMA,7988940986,Pun,Amsar,PCL,SDO21312,1146,S/O SAT DEV HNO 602 Karnal HR IND,29.6681221/76.9940073,GP4456629,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6117747/G1245287,6132402,L6117176,G1245288/,#89910100009009950704,#863709024252167,0,0,10461,,0,0.48,1,1,,0,1,@,OK,11737580,123,Out,,,,0,7988940986
8787910000,L&T,ISHWAR DUTT,8950218307,Pun,Amsar,PCL,SDO21312,1146,S/O SHER SINGH HNO 6 4/9/2005 Karnal HR IND,29.665133/76.9950449,GP4457645,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6118678/G1245393,6138732,L6118086,G1245394/,#89910100009009949987,#863709024189518,0,0,18448,,0,0.28,1,1,,0,1,@,,197445,123,Out,,,,0,8950218307
4787910000,L&T,SH.JAI PARKASH,9253751923,Pun,Amsar,PCL,SDO21312,1146,PRITHVI CHAND H.598 HIG.SEC.4 Karnal HR IND,29.6656692/76.9979669,GP4457823,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119231/G1245291,6131790,L6119541,G1245292/,#89910100009009950217,#863709023619333,0,0,6578,,0,1.68,1,1,,0,1,@,,6708189,123,Out,,,,0,9253751923
3768420000,L&T,JYOTI CHOUDHARY,9729087777,Pun,Amsar,PCL,SDO21312,1146,"#521/4,S.F.,HBC KNL Karnal HR IND",29.6694039/76.9961671,GP4456673,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6120738/G1245397,6130149,L6120739,G1245400/,#89910100009009950852,#863709024377675,0,0,12062,,0,0.28,1,1,,0,1,@,,620799,123,Out,,,,0,9729087777
3848420000,L&T,KUSUM RANI,9416173827,Pun,Amsar,PCL,SDO21312,1146,#606/4 HIG HBC Karnal HR IND,29.6648828/76.9974432,GP4457821,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119136/G1245297,6132423,L6119830,G1245298/,#89910100009009949862,#863709023620117,0,0,16736,,0,0,1,1,,0,1,@,,327108,123,Out,,,,0,9416173827
1495220000,L&T,VINOD KUMAR,0,Pun,Amsar,PCL,SDO21312,1146,RAGHU NADAN LAL Karnal HR IND,29.6654898/76.9971063,GP4458115,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6117596/G1245379,6131518,L6119029,G1245380/,#89910100009009949771,#863709024162226,0,0,6590,,0,0.28,1,1,,0,1,@,,6513996,123,Out,,,,0,0
7520880000,L&T,NIRMALA DEVI C/O JAI SINGH,9050821969,Pun,Amsar,PCL,SDO21312,1146,H.NO-605 LIG COLONY KARNAL KARNAL Karnal HR-132001 IND,29.6647296/76.9972832,GP4456628,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6117549/G1245251,6130318,L6117916,G1245278/,#89910100009009950894,#863709024284657,0,0,9282,,0,0.16,1,1,,0,1,@,,6495946,123,Out,,,,0,9050821969
6787910000,L&T,KULWANT RAI,9050822696,Pun,Amsar,PCL,SDO21312,1146,AAKHO RAM Karnal HR IND,29.6648013/76.9973385,GP4456627,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6117944/G1245279,6130636,L6117512,G1245280/,#89910100009009950936,#863709024249841,0,0,3193,,0,0.48,1,1,,0,1,@,,1019876,123,Out,,,,0,9050822696
4013220000,L&T,MUKAT LAL,9812540980,Pun,Amsar,PCL,SDO21312,1146,"#519/4,F.F.,HBC KNL Karnal HR IND",29.6651153/76.9975708,GP4456670,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6093248/G1245395,6131829,L6117865,G1245396/,#89910100009009951272,#863709024232086,0,0,13048,,0,0.28,1,1,,0,1,@,,529826,123,Out,,,,0,9812540980
3274520000,L&T,PAWAN KUMAR,9991770272,Pun,Amsar,PCL,SDO21312,1146,#603/4 HIG HBC Karnal HR IND,29.6647082/76.9972768,GP4456631,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6117926 / G1245285,6132456,L6117815,G1245286/,#89910100009009951371,#863709024274864,0,0,14870,,0,2.28,1,1,,0,1,@,,11738186,123,Out,,,,0,9991770272
7203220000,L&T,JASBIR SINGH,9416038143,Pun,Amsar,PCL,SDO21312,1146,MAN SINGH H.N 618 SE C. 4 Karnal HR IND,29.6650503/76.9971845,GP4458114,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119152/G1245381,6131408,L6118905,G1245382/,#89910100009009950308,#863709024344451,0,0,7245,,0,0.28,1,1,,0,1,@,,6348159,123,Out,,,,0,9416038143
5216220000,L&T,M.R.SETHI,9416089190,Pun,Amsar,PCL,SDO21312,1146,"H.NO.516/4,F.FLOOR LIG,H.B. Karnal HR IND",29.6652136/76.9973212,GP4458212,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403400/G1245385,6138537,L6403590,G1245386/,#89910100009009951892,#863709023155528,0,0,16030,,0,0.28,1,1,,0,1,@,,285497,123,Out,,,,0,9416089190
758420000,L&T,SARLA DEVI,9034511215,Pun,Amsar,PCL,SDO21312,1146,H.NO.517/4 H.B. KNL. Karnal HR IND,29.6652464/76.9972077,GP4458116,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119608/G1245383,6131585,L6118926,G1245384/,#89910100009009948021,#863709024344030,0,0,20330,,0,0,1,1,,0,1,@,,208173,123,Out,,,,0,9034511215
2113220000,L&T,HARI KRISHAN,9034208101,Pun,Amsar,PCL,SDO21312,1146,"#521/4,F.F TYPE II Karnal HR IND",29.6651572/76.9975455,GP4456671,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6117855/G1245399,6131890,L6117686,G1245398/,#89910100009009949789,#863709024212344,0,0,16371,,0,0.28,1,1,,0,1,@,,358056,123,Out,,,,0,9034208101
5726020000,L&T,SATISH KUMARI,9467417586,Pun,Amsar,PCL,SDO21312,1146,"H.NO.520/4,F.FLOOR Karnal HR IND",29.6650458/76.9975719,GP4456672,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6120861/G1245389,6130199,L6120722,G1245390/,#89910100009009950779,#863709024281166,0,0,8717,,0,0.28,1,1,,0,1,@,,DO196746,123,Out,,,,0,9467417586
9603220000,Sub Contractor,VISHAL RANI,8813034666,Pun,Amsar,PCL,SDO21312,1146,RABINDER PARSAD 454/4 Karnal HR IND,29.6638043/76.9961067,GP4458227,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403195/G1245475,6217238,L6413529,G1245468/,#89910100009010172603,#863709022492369,0,0,27298,,0,2.4,1,1,,0,1,123@gmail.com,OK,492060,123,,,,,0,8813034666
2774520000,L&T,SATYA DEV DUTT,9416243422,Pun,Amsar,PCL,SDO21312,1146,S/O RAGHU NATH HNO 4 88/4-5 Karnal HR IND,29.6628155/76.9956933,GP4458224,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403376/G1245466,6217228,L6403424,G1245467/,#89910100009010172595,#863709022617262,0,0,7574,,0,0.34,1,1,,0,1,123@gmail.com,,6515531,123,Out,,,,0,9416243422
439690000,L&T,RAMINDER KUMAR,9466407840,Pun,Amsar,PCL,SDO21312,1146,H.NO-1928 SECTOR-4 KARNAL HR-132001 IND,29.6614182/76.9938618,GP4458050,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,l6119177,6131981,l6119475,g1244583/g1244584,#89910100009010175655,#863709023644539,0,0,9655,,0,0,1,1,,0,1,123@gmail.com,,699311603,123,,,,,0,9466407840
4260020000,L&T,PUSHP LATA SHARMA,8813067106,Pun,Amsar,PCL,SDO21315,1112,H NO PLOT NO 160/8 S ECTOR8 KARNAL Karnal HR IND,29.6652002/76.9967083,GP4457677,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6121257/G1245343,6131734,L6118209,G1245357/,#89910100009010174567,#863709024282610,0,0,14043,,0,0,1,1,,0,1,@,,330630,123,Out,YES,,,0,8813067106
5015458286,Field Engg.,NEELAM RANI W/O JAI BHAGWAN,9416303373,Pun,Amsar,PCL,SDO21312,1112,HNO 1913 SEC.4.P.2 KARNAL Karnal HR-132001 IND,29.6619946/76.993858,GP4458053,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119229,6138156,L622067,G1244598/G1244599,#89910100009010175580,#863709023521455,0,0,1954,,0,0.36,1,2,,0,1,jbghorela233@gmail.com,OK,38602394,123,Out,,,,0,9416303373
6006220000,L&T,RAJ KUMAR,9599811922,Pun,Amsar,PCL,SDO21312,1146,S/O BARMARAM #26/4SEC KNL Karnal HR IND,29.6658533/76.9963045,GP4458215,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403390G1245256,6217261,L6403524,G1245275/,#89910100009010174146,#863709024201321,0,0,3401,,0,0,1,1,,0,1,@,,6483898,123,Out,,,,0,9599811922
9349020000,L&T,AMARDEEP,9812088111,Pun,Amsar,PCL,SDO21312,1146,987/4/MIG KNL Karnal HR IND,29.6656895/76.9970337,GP4458211,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403503/G12364,6138115,L6403443,G1245376/,#89910100009009950795,#863709023555917,0,0,26591,,0,0.28,1,1,,0,1,@,,6513999,123,Out,,,,0,9812088111
3558420000,L&T,SUBASH CHANDER,9050370886,Pun,Amsar,PCL,SDO21312,1146,1027/4-5 MIG 7 SEC4 Karnal HR IND,29.665939/76.9963224,GP4457703,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119091/G1245257,6131715,L6119035,G1245368/,#89910100009010174062,#863709024201636,0,0,5431,,0,0,1,1,,0,1,singh.kanwar1234@gmail.com,,6483895,123,Out,,,,0,9050370886
5558420000,L&T,SHALINI SINGH,9058717397,Pun,Amsar,PCL,SDO21312,1146,"1031/4,MIG 031 SEC.4 KNL. Karnal HR IND",29.6658412/76.9964032,GP4457700,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119763/G1245258,613210104,L6119462,G1245273/,#89910100009010174179,#863709024376123,0,0,6010,,0,0,1,1,,0,1,rkush80@gmail.com,,6483896,123,Out,,,,0,9058717397
5449020000,L&T,REKHA,9991999061,Pun,Amsar,PCL,SDO21312,1146,W/O SHIV KUMAR #1029/4 MIG Karnal HR IND,29.6658977/76.996367,GP4457704,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119431/G12455260,6138216,L6119775,G1245369/,#89910100009010174138,#863709024228415,0,0,4419,,0,0,1,1,,0,1,@,,648902,123,Out,,,,0,9991999061
1235520000,L&T,LAJPAT RAI,8950876747,Pun,Amsar,PCL,SDO21312,1146,#1030/4 MIG HBC Karnal HR IND,29.6658867/76.9963133,GP4458213,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403510/G12459,6138109,L6403546,G1245274/,#89910100009010174690,#863709022811949,0,0,3703,,0,0,1,1,,0,1,@,,D0195257,123,Out,,block brunt,,0,8950876747
7106220000,MI Hold By L&T,SALOCHNA GUPTA,8950498882,Pun,Amsar,PCL,SDO21312,1146,H.NO. 520/4 H.B. Karnal HR IND,29.6652605/76.9975436,GP4456668,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6117903/G1245391,6130341,L6117822,G1245392/,#89910100009009950175,#863709024375885,0,0,17095,,0,0.28,1,1,,0,1,@,new meter photo,211661,123,Out,,,,0,8950498882
495220000,MI Hold By L&T,TARO DEVI W/O RAGHBIR SINGH,8824602384,Pun,Amsar,PCL,SDO21312,1146,S/O CHAMAN LAL HNO 6 4/16/2005 Karnal HR IND,29.6653485/76.9971041,GP4458117,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119314/G1245377,6131902,L6117491,G1245378/,#89910100009009950250,#863709024197461,0,0,12372,,0,0,1,1,,0,1,@,new meter photo,11599212,123,Out,,,,0,8824602384
9295220000,MI Hold By L&T,TARUN KUMAR,8816804321,Pun,Amsar,PCL,SDO21312,1146,#601/4-P HIC Karnal HR IND,29.6647118/76.9973446,GP4457820,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119100/G1245295,6130153,L6119410,1245296/,#89910100009009947668,#863709022749826,0,0,5917,,0,0.46,1,1,,0,1,@,old meter photo,5329291,123,Out,,,,0,8816804321
3506220000,Field Engg.,SONIA,9813559540,Pun,Amsar,PCL,SDO21312,1146,"W/O OM SINGH,#1909/4 II KARNAL Karnal HR IND",29.6623551/76.9939915,GP4458209,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403369,6132056,L6403414,G1244586/,#89910100009010175598,#863709023405832,0,0,16389,,0,4.46,1,2,,0,1,123@gmail.com,OK,576951,123,Out,,,,0,9813559540
395220000,Field Engg.,NEELAM RANI,9416301008,Pun,Amsar,PCL,SDO21312,1146,#1913/4-II KARNAL Karnal HR IND,29.6621089/76.9938867,GP4458049,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119038,6136186,L6119201,G1244593/G1244594,#89910100009010175259,#863709023443395,0,0,8823,,0,0,1,2,,0,1,123@gmail.com,OK,6570004,123,Out,,,,0,9416301008
5068420000,Field Engg.,RITA DEVI,9466407840,Pun,Amsar,PCL,SDO21312,1146,"1928/4,U.E. KNL Karnal HR IND",29.6614182/76.9938578,GP4458048,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119460/G1244585,6131938,L6118991,G/1244588/,#89910100009010175630,#863709022963781,0,0,18147,,0,0.59,1,2,,0,1,123@gmail.com,OK,293186,123,Out,,,,0,9466407840
4809913271,Field Engg.,SNEH PRAPHA,8950245085,Pun,Amsar,PCL,SDO21312,1146,1908 SEC 4 P/ 2 KARNAL Karnal HR-132001 IND,29.6623596/76.994265,GP4458052,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119174,6139890,L6118936,G1244529/G1244600,#89910100009010175648,#863709023468798,0,0,2501,,0,0.56,1,1,,0,1,123@gmail.com,OK,6735100,123,Out,,,,0,8950245085
2339910000,Field Engg.,SANTOSH RANI,9996434686,Pun,Amsar,PCL,SDO21312,1146,#1937/4-II Karnal HR IND,29.6611583/76.9943256,GP4458105,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119303,6131468,L6095376,G1244577/G1244578,#89910100009010175911,#863709024287841,0,0,13797,,0,1.17,1,1,,0,1,123@gmail.com,OK,XA595357,123,Out,,,,0,9996434686
3887910000,Field Engg.,KUNDAN LAL,9416243422,Pun,Amsar,PCL,SDO21312,1146,#527-C/4 S.F. Karnal HR IND,29.6650503/76.9971845,GP4456669,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6096441/G1245387,6139700,L6096792,G1245388/,#89910100009009950886,#863709024262182,0,0,23631,,0,0.28,1,1,,0,1,@,OK,454673,123,Out,,,,0,9416243422
9274520000,Field Engg.,SATISH KUMAR,9896100216,Pun,Amsar,PCL,SDO21312,1146,#1906/4-II Karnal HR IND,29.6623802/76.9940965,GP4458207,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,l6403600,6131912,l6403498,g1244530/g1244595,#89910100009010175432,#863709022819181,0,0,26260,,0,0,1,1,,0,1,satihsharma.ad@gmail.com,OK,,123,Out,,,,0,9896100216
5906272537,Field Engg.,KAMLESH CHAWLA,9354148300,Pun,Amsar,PCL,SDO21312,1146,1924 SEC 4 KARNAL Karnal HR-132001 IND,29.6614337/76.9938022,GP4458208,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,l6403593,6132085,l6403490,g1244597/g1244592,#89910100009010175572,#863709022104279,0,0,5934,,0,1.47,1,1,,0,1,123@gmail.com,OK,514638,123,Out,,,,0,9354148300
7526020000,Field Engg.,JAGDISH MR,9416939049,Pun,Amsar,PCL,SDO21312,1146,"#1910/4-II UE,KNL Karnal HR IND",29.6623941/76.9938554,GP4458051,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119324/,6138278,L6118631,g1244528/g1244536,#89910100009010175531,#863709023638671,0,0,4441,,0,0.66,1,1,,0,1,123@gmail.com,OK,8209311,123,Out,,,,0,9416939049
6425520000,MI Hold By L&T,PAWAN KUMAR,9416405975,Pun,Amsar,PCL,SDO21312,1146,#619/4 HIG HBC H.NO.619 HIG. Karnal HR IND,29.6654751/76.9970001,GP4458032,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119019/g1245261,6138740,L6118377,G1245264/,#89910100009010174963,#863709023021522,0,0,5866,,0,0,1,1,,0,1,@,old meter number,8056368,123,Out,,,,0,9416405975
4760520000,L&T,JAYA,8221927930,Pun,Amsar,PCL,SDO21312,1146,H.NO-985/4 HBC SECTOR-4 KARNAL KARNAL HR IND,29.6656802/76.9970294,GP4458214,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403535/G1245363,6136217,L6403576,G124365/,#89910100009009950688,#863709023449350,0,0,3289,,0,0.28,1,1,,0,1,@,,6096918,123,Out,,,,0,8221927930
5629020000,L&T,SUBHASH CHANDER,9.86E+11,Pun,Amsar,PCL,SDO21312,1146,S/O GANGA RAM HNO.33 8 ARJUN CLY Karnal HR IND,29.6634331/76.9960594,GP4457897,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6118293/G1245472,6136126,L6118535,G1245471/,#89910100009010172496,#863709022759114,0,0,10205,,0,0,1,1,,0,1,na,OK,5641312,123,Out,NO,,,0,9.86E+11
2860103789,Field Engg.,SATWANTI DEVI W/O.JAGBIR SINGH,9996750439,Pun,Amsar,PCL,SDO21312,1146,1935 SEC 4 PART II KARNAL Karnal HR-132001 IND,29.661297/76.9941442,GP4458106,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6119151,6131567,L6118951,G1244581/,#89910100009010175333,#863709024349724,0,0,5411,,0,1.89,1,2,,0,1,123@gmail.com,OK,38367291,123,Out,,,,0,9996750439
8209668255,Field Engg.,BIMLA DEVI,9466468895,Pun,Amsar,PCL,SDO21312,1146,W/O RAMESH KUMAR H.NO- 1933 SEC4 PART II U.E KARNAL HR IND,29.6612756/76.9940322,GP4458102,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6118129,6131562,L6094052,G1244580/,#89910100009010175556,#863709024166854,0,0,9046,,0,0,1,1,,0,1,123@gmail.com,OK,XA562692,123,Out,,,,0,9466468895
6501137288,Field Engg.,USHA DEVI,9896635503,Pun,Amsar,PCL,SDO21312,1146,1910 SEC 4 P / 2 KARNAL Karnal HR-132001 IND,29.6623756/76.9941059,GP4458205,SDO21312,SDO21312,XYZ,06-Apr-19,123,1-Phase,SKM-145,L6403232 /G1244527,6140000,L6403489,G1244589/,#89910100009010175515,#863709024317986,0,0,7145,,0,0.3,1,1,,0,1,123@gmail.com,OK,6768124,123,Out,,,,0,9896635503
